round,client_id,client_name,epoch_1_loss,epoch_2_loss,epoch_3_loss,local_val_auc_roc,local_val_auc_pr,local_val_f1,local_val_mcc,client_time_seconds
1,1,Coronavirus,0.5774384520804522,0.5459525553350816,0.5330571302107777,0.8028545776323754,0.5234764858038152,0.5463134806816264,0.3913646732464534,369.25815439224243
1,2,Parasite,0.5433258004197778,0.4566069593681961,0.42881812351618626,0.8781207348930343,0.4186013907123711,0.43333333333333335,0.4090206526521815,351.7926061153412
1,3,Human/Self,0.6541988386300988,0.6182427367636265,0.6055701735972144,0.7244258678945552,0.5102389666753003,0.5331294597349643,0.32257000293648397,66.43700742721558
1,4,Flavivirus,0.6726199731921518,0.6512179666797057,0.6399603349878299,0.6837101334572128,0.5875739326943026,0.5236737022247575,0.2591743620939571,51.187838554382324
1,5,Bacteria,0.6758501014591735,0.6266628888899407,0.6118141528019689,0.7541080699319762,0.578011983131955,0.5858725761772853,0.3622086579709127,41.26811623573303
2,1,Coronavirus,0.5452901252522369,0.5271627132931944,0.517762733246076,0.8040278728900101,0.5317847352437037,0.5486371157363058,0.3928358918153592,359.8582284450531
2,2,Parasite,0.4613623906706655,0.4216935147581867,0.40233404700131725,0.8840478957846647,0.4461962040818996,0.3175840233804189,0.3303315690741273,347.94599533081055
2,3,Human/Self,0.6252831587657977,0.602374753727561,0.5882885468976795,0.7342903870261064,0.5286704583513838,0.5606299212598426,0.32885531126808665,66.1065092086792
2,4,Flavivirus,0.6620074330970941,0.635274788796507,0.6167868847483831,0.7210972941507087,0.6247436498645065,0.5861321776814734,0.33108406888487935,51.425570487976074
2,5,Bacteria,0.6410415086726593,0.6082285959043621,0.5952449916812127,0.7602859727161213,0.5966360298732386,0.5944005743000718,0.38103881726659206,41.048197507858276
3,1,Coronavirus,0.529764566259795,0.5146199053274613,0.5067531710693751,0.8074059913775179,0.5365751963933427,0.5474308300395256,0.3954185099764272,366.99909019470215
3,2,Parasite,0.4315874856470745,0.3988320456038034,0.3816172495780354,0.8844404007042821,0.45469054194081826,0.4067715784453982,0.39691291192241446,348.9948744773865
3,3,Human/Self,0.6149461049463306,0.5917304347034629,0.5795153361240416,0.7406085626956117,0.5444931250079268,0.5454545454545454,0.34101032009993576,66.08893585205078
3,4,Flavivirus,0.6547248458230732,0.6235307757033418,0.597143916598219,0.7300717468729031,0.6451650916166851,0.595213319458897,0.32677663378111416,50.97177577018738
3,5,Bacteria,0.6269660696325969,0.6009127419181322,0.582944278241185,0.7691067689295847,0.6039588073703492,0.5974025974025974,0.37939937481122843,39.775362730026245
4,1,Coronavirus,0.5201530444933448,0.5043954734786948,0.4957289873706868,0.8066536728724509,0.5384886283795536,0.5514203523912262,0.3955842450899739,366.13217520713806
4,2,Parasite,0.40954495674764463,0.3799991978606743,0.3640102053010591,0.8831184045479131,0.4429386240891341,0.38423001524722283,0.38017109589918974,352.6473693847656
4,3,Human/Self,0.6112485438509448,0.5868793303199094,0.5717918877383225,0.7434653665035115,0.537384230406071,0.551906779661017,0.3591410308448197,66.10424757003784
4,4,Flavivirus,0.6508929538016288,0.614577907994883,0.5850353979117033,0.7380099275649076,0.64812344739046,0.6325706594885598,0.336955629069543,51.0469970703125
4,5,Bacteria,0.6269690674028279,0.5984614690144857,0.5764390172536481,0.7602079125726393,0.5800334170321677,0.5863945578231292,0.3607638268461758,41.06605768203735
5,1,Coronavirus,0.5107631067908434,0.4967014488553258,0.48788913613224555,0.8061903230427289,0.540313946175023,0.5517504531145664,0.3948966265525787,371.6468596458435
5,2,Parasite,0.39518033523228047,0.36194470052989997,0.3446530170789234,0.8881540789670529,0.4529873076873056,0.42245857036853823,0.41193636084858326,343.58932089805603
5,3,Human/Self,0.6107682240676637,0.5853727787505579,0.5667262160747712,0.74161552499508,0.5390696126130987,0.5625,0.33292172729394154,60.600242614746094
5,4,Flavivirus,0.6503036758362852,0.6096511187142883,0.5785378447628968,0.7430210251028027,0.6579160405430402,0.6378653113087674,0.3324094524918242,48.01632046699524
5,5,Bacteria,0.6237396627296636,0.5945658968309316,0.5725161190386172,0.7624245728375483,0.5896166918061968,0.5893300248138957,0.35824809396071877,41.096625328063965
6,1,Coronavirus,0.5027608887303542,0.48740417273983183,0.4786248397146967,0.8068929028561395,0.5403003857679354,0.5521640091116173,0.39623918912287776,365.30503582954407
6,2,Parasite,0.37618867715084275,0.34534768619422995,0.3213810190096382,0.8881928029736355,0.4525463151128667,0.3631010794896958,0.36702821201261665,341.2623734474182
6,3,Human/Self,0.6106893797108842,0.5839714275213295,0.5635309333868003,0.7366315011209903,0.5375475321249377,0.5616438356164384,0.34432508411766655,66.0839216709137
6,4,Flavivirus,0.6470602549464497,0.6077208075894426,0.5687686452605077,0.7518180462598143,0.6648314113633188,0.6233894945490585,0.35395082632936004,51.00180506706238
6,5,Bacteria,0.6220012108484904,0.5921221907737324,0.5690311798097666,0.7699555181087143,0.6093440712023572,0.5869872701555869,0.36700521391777596,41.29741311073303
7,1,Coronavirus,0.4943703207043089,0.47888191007453296,0.47118576023280345,0.8083515625361004,0.5401959485245152,0.5532489451476793,0.4025715236310948,361.6275682449341
7,2,Parasite,0.36104697628712007,0.3280639067660411,0.3075130782667692,0.8825940193562491,0.4358520201342069,0.3881126635617654,0.38272809385914136,346.0353708267212
7,3,Human/Self,0.6104967480397406,0.5837151440045306,0.5609851839736522,0.7348148669046848,0.5409049343241992,0.5315904139433552,0.3377808598167238,68.41477394104004
7,4,Flavivirus,0.6480803937706726,0.604989358526192,0.5704123649178752,0.7402702981710569,0.662362451816974,0.6288659793814433,0.3436341875327934,51.2410626411438
7,5,Bacteria,0.6247826338795478,0.592066059877843,0.5669271024902172,0.77148946188063,0.6105527120072781,0.5672333848531684,0.3535575495260189,41.32941174507141
8,1,Coronavirus,0.4883635158827281,0.4720388259994776,0.46343341714247555,0.8040522801521179,0.5368725805949335,0.5491858560554966,0.3911657259440306,367.02217388153076
8,2,Parasite,0.34743583149298335,0.31099394634329935,0.2903791513499739,0.8853134170339597,0.4490335073498155,0.43061702681593333,0.4153401808314102,344.5916049480438
8,3,Human/Self,0.6104664879900809,0.5828485301584384,0.5608328206241889,0.732568002918335,0.5328242940119032,0.5470383275261324,0.31466925259596884,66.71801924705505
8,4,Flavivirus,0.646582709242966,0.6025387920093852,0.5646804321483271,0.7350566777355287,0.6550702114088847,0.6390181972069403,0.3345546908584614,52.22110939025879
8,5,Bacteria,0.6269270623171771,0.592827531290643,0.5668904802190914,0.7657638123087216,0.6069907774675434,0.5853000674308834,0.35790816497228334,42.003992319107056
9,1,Coronavirus,0.4825578517699657,0.4646204706865314,0.45627495509211236,0.8044726192291519,0.5366197650994087,0.5486854034451496,0.39108418802893885,364.79967975616455
9,2,Parasite,0.33389033508205485,0.2955388169692353,0.2794553054850404,0.886073023234404,0.4517540284916349,0.4253279515640767,0.4128725289370036,351.0627453327179
9,3,Human/Self,0.6087785842461138,0.5788489939602277,0.5557011601730764,0.7332336137884491,0.54494990642008,0.5466479137365213,0.32536263603342835,66.90675115585327
9,4,Flavivirus,0.648197951695777,0.6057880954039807,0.5683510169288181,0.7291412168866103,0.6536640890427001,0.6094459582198002,0.2974147340526504,50.955615520477295
9,5,Bacteria,0.6260893817055863,0.5931476204974171,0.5644723544886083,0.7528306094886441,0.5989941855832309,0.5669781931464174,0.31847498389241763,41.20165824890137
10,1,Coronavirus,0.47698049588721353,0.4576831910038737,0.44910937464368333,0.8057892713401813,0.538306274152597,0.5516642043973233,0.3977477443970588,373.71711325645447
10,2,Parasite,0.3225530527402149,0.2825122097842829,0.26665955728331453,0.8854356306892066,0.4422906977641052,0.37269906928645297,0.3722460532203685,347.05331587791443
10,3,Human/Self,0.6095260937932794,0.5819052693649709,0.5564889237474242,0.7285123181961799,0.5319728889456454,0.5547382085677196,0.3263516606218253,66.1635410785675
10,4,Flavivirus,0.6492941843358097,0.6028001100219638,0.5652890972151662,0.7225909453267035,0.6394114061049616,0.6044176706827309,0.3266362623672153,50.897144079208374
10,5,Bacteria,0.6278090555481459,0.5940923030974934,0.5645642886436525,0.7598089385059537,0.6121116261346091,0.5676190476190476,0.32134619552755755,41.14986872673035
11,1,Coronavirus,0.47102957466782835,0.4514680777759207,0.4427641435610822,0.799707066646335,0.5291250786860285,0.5416192560175055,0.3815117859300294,360.4549915790558
11,2,Parasite,0.3144681689459397,0.2742795675718623,0.257617688098879,0.8814249053477106,0.4408186519668006,0.3833757421543681,0.3831093834995155,347.52323746681213
11,3,Human/Self,0.6095502766337407,0.5808118222323992,0.5556906706655905,0.7311957604054806,0.5439142062048227,0.5575589459084604,0.3398365336534204,66.06944847106934
11,4,Flavivirus,0.64701045743677,0.6015356021211636,0.562159426263626,0.7294043174297299,0.644298356694641,0.6176194939081537,0.32330388181118436,51.53589200973511
11,5,Bacteria,0.6256635018582206,0.5904935307708787,0.5615826532428647,0.7632522581684364,0.6198236926372187,0.5875862068965517,0.3644407488549079,41.608516693115234
12,1,Coronavirus,0.4651184740086196,0.44564848296911097,0.4364664158164963,0.802712773380281,0.5335855389170996,0.5477215644061715,0.38996887674642683,368.09507966041565
12,2,Parasite,0.3048895495914847,0.265139817126644,0.24698705363534967,0.8735474182077632,0.41564825767399205,0.40601503759398494,0.39360048431672,342.72607159614563
12,3,Human/Self,0.6114986294705146,0.5773352370159013,0.5542284765922992,0.7304866870500839,0.5470085911668461,0.5536971830985915,0.3267591951425914,66.51213908195496
12,4,Flavivirus,0.6470482675050269,0.5996376317463173,0.5605687465494043,0.7301294569375383,0.6478434282234633,0.6290392072382593,0.3189344381644723,52.14750552177429
12,5,Bacteria,0.6258134049643215,0.5897174808714125,0.5632403064902427,0.7622337591534811,0.6202620745247042,0.5721455457967378,0.3282509058622287,42.30330038070679
13,1,Coronavirus,0.46029625920447376,0.44086556379725145,0.4321208085000897,0.8008822379638743,0.5308957238839564,0.544543136047841,0.3858732384466857,363.781391620636
13,2,Parasite,0.29657327564245506,0.25538427777978223,0.2361434952828802,0.8805083892424365,0.42774833731345974,0.43520257579822913,0.41721535180939134,351.425909280777
13,3,Human/Self,0.613275666424943,0.580233772899055,0.5549273084441517,0.7267948175137212,0.5391639791979087,0.5555086534402701,0.324945384437225,66.16058230400085
13,4,Flavivirus,0.6467318663139217,0.5982638974458176,0.5607338289156655,0.7278579744555898,0.634808578191929,0.5940996948118006,0.3147675596051005,51.016003370285034
13,5,Bacteria,0.6323893823250821,0.5900364448258906,0.5610453957392846,0.763035424436542,0.6222709124674954,0.5795755968169761,0.34643960776373395,41.014992475509644
14,1,Coronavirus,0.45604751254308123,0.43594064236397484,0.4269996424274746,0.7976041790851666,0.5199598009826862,0.5418984700973575,0.38229700549535556,372.4158420562744
14,2,Parasite,0.28517491430361835,0.24457107118128749,0.22825675452301322,0.8823114146633372,0.4297438962061633,0.42042042042042044,0.4077552604580843,339.18023657798767
14,3,Human/Self,0.6109490236859891,0.5762283913506806,0.5503675915661053,0.7257277890829074,0.5375949301006604,0.5467096180395766,0.32229036384175225,66.0783371925354
14,4,Flavivirus,0.6480808299503579,0.6005410182949723,0.5619155883986429,0.7314682587475554,0.6492042267351141,0.5942327497425335,0.32045557390855867,51.28910231590271
14,5,Bacteria,0.6305582587120464,0.5895315023606696,0.5598098306989474,0.7658443505519967,0.6212256701287161,0.5887850467289719,0.36260555523168536,41.14946365356445
15,1,Coronavirus,0.4505662210524683,0.4289498042612312,0.4206729207587395,0.7981664702810854,0.5219557617235377,0.5440437351203598,0.38496941031585385,364.10442638397217
15,2,Parasite,0.28323769487816003,0.239250191761715,0.22301124372743358,0.8703685397654694,0.4219672667457477,0.4164904862579281,0.39599034927461096,341.68688321113586
15,3,Human/Self,0.6117258879519601,0.5788037150567421,0.5523385218233249,0.73261244208868,0.5488370867438321,0.55765595463138,0.34356700716095584,65.36299562454224
15,4,Flavivirus,0.6482345211190104,0.6001115341652308,0.5596490707618511,0.73106213760947,0.642818726453065,0.6291038154392191,0.3271465680836146,49.56353545188904
15,5,Bacteria,0.6273448328667708,0.5896257765499162,0.5574623661522021,0.7570247933884298,0.6005744226600338,0.5596958174904944,0.33842363081253346,41.09196710586548
16,1,Coronavirus,0.44671970769749336,0.4258258004769287,0.4170629820085577,0.7954294744721849,0.5211375838193585,0.5377718744811556,0.3787411488131651,361.0602912902832
16,2,Parasite,0.273804162347386,0.23533052876736074,0.21889510265796971,0.8794784054685432,0.42759253671085246,0.42857142857142855,0.41170456931945243,347.8923635482788
16,3,Human/Self,0.6104972353418365,0.5766101481805321,0.5509980166231403,0.7322652305489508,0.5450649040959062,0.5490384615384616,0.33359396384093115,67.13358736038208
16,4,Flavivirus,0.6476015444622923,0.5993906937490235,0.5617224826718008,0.734215401203237,0.6506971191981771,0.6271036315323295,0.32280358477802434,51.872143268585205
16,5,Bacteria,0.6315825820705037,0.5880474288767747,0.5541533636458126,0.75358395182574,0.6011568708134826,0.578050443081118,0.34730373325501784,41.94754600524902
17,1,Coronavirus,0.4411669153341124,0.4211709152302755,0.41351481183584843,0.7961405843510727,0.5232733701885368,0.539994333742563,0.3774600109852062,371.99351358413696
17,2,Parasite,0.27106096161450005,0.22522935527015853,0.21630012385308917,0.8816815885473607,0.4415748413622685,0.43869936034115137,0.42234760706439217,352.62967324256897
17,3,Human/Self,0.6085068933078047,0.5782381769355017,0.549110759229757,0.7296486912664333,0.5361582064954387,0.5564835164835165,0.3310636698417265,66.8471474647522
17,4,Flavivirus,0.648666805976274,0.5981621955404218,0.5600987472478917,0.7394300969815844,0.6610333263858696,0.6397334443981675,0.33261682699383843,51.44701051712036
17,5,Bacteria,0.6300931823106459,0.5879843339262676,0.5572387226569799,0.7552963187827573,0.6068562537615366,0.5705407085146054,0.32464946664550326,41.43182730674744
18,1,Coronavirus,0.4397500319957842,0.41722473540402244,0.4078577267369691,0.7954945635850302,0.5185698967518884,0.5385173101323183,0.3755358507235887,386.19592690467834
18,2,Parasite,0.26359118166733386,0.2228633856162602,0.2076401148233274,0.8834375755204438,0.44332615750718707,0.42805755395683454,0.4138629837677693,343.9167048931122
18,3,Human/Self,0.6114869223523686,0.5764068794311155,0.5498749185306122,0.7278799146181918,0.5464102238507881,0.5488656195462478,0.3178499632221333,67.03411340713501
18,4,Flavivirus,0.6500517461473578,0.5992278831684037,0.5607654778965262,0.7354477440741441,0.6561322649486614,0.6243769823289533,0.32454843394899474,51.216771602630615
18,5,Bacteria,0.6309424270818262,0.5892088210877077,0.5581832400565285,0.7508865402009739,0.6014219980593084,0.5747422680412371,0.3351866109719423,41.62986397743225
19,1,Coronavirus,0.43450787710580774,0.4125642298245299,0.4040140655202455,0.7935663251867973,0.5148240664970107,0.5389495946422277,0.37703364319259014,363.8017053604126
