round,client_id,client_name,epoch_1_loss,epoch_2_loss,epoch_3_loss,local_val_auc_roc,local_val_auc_pr,local_val_f1,local_val_mcc,client_time_seconds
12,1,Coronavirus,0.4631898754731326,0.440914855855086,0.43348287864085405,0.7967899136365526,0.5259621759503629,0.5419050213384182,0.3806758862481533,377.5360143184662
12,2,Parasite,0.30958614367341925,0.26494886772707105,0.2506110944510835,0.8722048517210029,0.42206019546945484,0.3831485587583149,0.37610605091317917,349.7846899032593
12,3,Human/Self,0.6109201462972559,0.5762165094756595,0.5540878593011667,0.7364845100190796,0.5471558114035944,0.5543175487465181,0.3354936527612465,66.52825474739075
12,4,Flavivirus,0.6482367870823437,0.6031863631199528,0.5674134213600727,0.7215052075268263,0.6269045601145042,0.6239168110918544,0.31035610045576845,51.65204405784607
12,5,Bacteria,0.6303148032951748,0.5901616642504562,0.5552901510348536,0.7611000284981476,0.6149768636929827,0.5843293492695883,0.35457783814435584,41.56336498260498
13,1,Coronavirus,0.4591252522715508,0.4371636061972702,0.42813858924575293,0.798307322640716,0.5258785540349402,0.5439114391143911,0.3834344105705735,371.7813775539398
13,2,Parasite,0.29911788375759424,0.2568009373183225,0.2384108665630279,0.8808351554138808,0.4590526056235564,0.4335927019050174,0.4152388165272183,351.82336688041687
13,3,Human/Self,0.6076201297551318,0.5772177272170554,0.5565924592903856,0.734957462923814,0.5462612649497879,0.5664939550949913,0.3452527087863369,68.11234593391418
13,4,Flavivirus,0.6476020962986725,0.6036668156353843,0.566652044357843,0.7141788968989982,0.6109792910490156,0.5863659661711943,0.3051689465466335,57.207736015319824
13,5,Bacteria,0.6318824098679264,0.5922815549520799,0.554985258069058,0.7605127188471881,0.6032372143579714,0.5845771144278606,0.349836159969797,46.1887149810791
14,1,Coronavirus,0.45287998504151344,0.43084146838385945,0.42223190419259804,0.799100221338102,0.5297974474997106,0.5454047640777585,0.3858980427106346,373.4344758987427
14,2,Parasite,0.29281830381197754,0.2492707442210684,0.23263110975417228,0.877848228362314,0.43104457845692956,0.4148546298558515,0.40393435620602247,355.0940570831299
14,3,Human/Self,0.6085171101202491,0.5741725771785086,0.5523307986235194,0.731625990175525,0.5394306380879375,0.538787023977433,0.313841371303716,67.31165862083435
14,4,Flavivirus,0.6472411107345922,0.6001666484289612,0.5631266778075932,0.7171231855382162,0.6124818172052697,0.6268260292164675,0.3221425609481494,51.8909912109375
14,5,Bacteria,0.6350400290862033,0.5913476086693046,0.5547019423526011,0.7613242965294212,0.6046457932927993,0.5932203389830508,0.36795709509243,42.27534508705139
15,1,Coronavirus,0.44857111718679765,0.4278520720060761,0.4167215471880683,0.7948020202300253,0.5226557141342967,0.538695917123705,0.37716451416243474,377.6177043914795
15,2,Parasite,0.2831290928365359,0.23981106020654588,0.22394735218285647,0.8758803526013557,0.44796334302714147,0.45578635014836794,0.43057381495615865,352.80380868911743
15,3,Human/Self,0.6104507108074412,0.5735979918153534,0.5477846554141614,0.7310448625633197,0.5397984062871989,0.550931430836306,0.31203325572953283,67.58699011802673
15,4,Flavivirus,0.6473025624325733,0.6013290909741889,0.5642533282570491,0.7203381021202893,0.6284556358979857,0.5968379446640316,0.3069714270140484,58.28227114677429
15,5,Bacteria,0.6333586416617343,0.5897132776401661,0.5568059571240664,0.7530647899190901,0.6041566598643213,0.5737199259716225,0.3298454440649418,45.13786196708679
16,1,Coronavirus,0.4440514337882659,0.42192361236137604,0.4125796535575641,0.7953058855603458,0.5219288016238364,0.5415123317372843,0.38019608160827034,380.0012137889862
16,2,Parasite,0.2787849204506465,0.23631469039932299,0.2192445430009402,0.8766018389587671,0.44465082372274234,0.4540262707024557,0.4326567323549474,359.92956352233887
16,3,Human/Self,0.6104452873914297,0.5717716481508189,0.5488851279702806,0.7321431449161345,0.5463155883778603,0.5597566275532377,0.3349950673355035,69.2916157245636
16,4,Flavivirus,0.6503355094533882,0.6017771062274643,0.5646345717030645,0.7119945171854121,0.6116630804095825,0.5967342899554676,0.30741265982902377,56.21398735046387
16,5,Bacteria,0.6348014292403014,0.5894734525876771,0.5580481969034721,0.7531738263099854,0.6054129724399413,0.5894590846047156,0.3682090141454578,42.48685646057129
17,1,Coronavirus,0.4392202210319796,0.41661330050251877,0.40891000635300506,0.7941002536839624,0.5185511841034807,0.5401951472239012,0.3799585742954823,372.6949944496155
17,2,Parasite,0.2717845898497012,0.23178604452206586,0.2160987309685569,0.87777552734847,0.4472958097984212,0.4581367924528302,0.43403349537446145,354.6577467918396
17,3,Human/Self,0.6120886324926187,0.5741679661601554,0.5512409267838068,0.7304070872174877,0.5390288314490573,0.5446096654275093,0.3206829350474187,67.50249791145325
17,4,Flavivirus,0.6463626516575844,0.5985790004596016,0.5645303960075442,0.7199391499343324,0.6254819901943993,0.6014344262295082,0.3302620645185816,57.5670268535614
