round,client_id,client_name,epoch_1_loss,epoch_2_loss,epoch_3_loss,local_val_auc_roc,local_val_auc_pr,local_val_f1,local_val_mcc,client_time_seconds
1,1,IID-1,0.6161360234349939,0.5783606434939216,0.5640063416127433,0.7758078800102507,0.4459617474378102,0.45590558498280825,0.3169487572975235,482.03155541419983
1,2,IID-2,0.6228585876524448,0.5798327742476564,0.5633251132486865,0.7769857535526196,0.4319776119079655,0.45136401212455224,0.3142738606305707,435.66785407066345
1,3,IID-3,0.6639058180437744,0.6209695682725833,0.5973731226290152,0.7426644795564703,0.38235817427319324,0.44652701212789414,0.2966849819205292,89.75330996513367
1,4,IID-4,0.6735974376564784,0.6367917724003066,0.6189699170999969,0.7098463402622526,0.33690711606210044,0.39800995024875624,0.2353206442920289,64.46353220939636
1,5,IID-5,0.6726249022248351,0.6387470977787127,0.6181940955144388,0.7096974252959969,0.344867171956105,0.4084372003835091,0.23086025806662583,50.432459592819214
2,1,IID-1,0.5688409713650929,0.5551806998760956,0.5452690429910403,0.7844350753212965,0.46045722314472276,0.4809815950920246,0.34849106745337655,479.8711688518524
2,2,IID-2,0.5704605699942786,0.5565929269317047,0.5470594074577093,0.7856138886195945,0.4478769353776305,0.47878249277938234,0.3422857769075885,454.71933341026306
2,3,IID-3,0.5821515935977907,0.5680047344918773,0.5584925929553636,0.7797016413431193,0.4331584146338544,0.4760832864378165,0.34035168290658874,86.01694703102112
2,4,IID-4,0.5849016709438223,0.5675405754356195,0.555604470782722,0.7685844904167863,0.404606441748236,0.4489795918367347,0.3154296370462639,63.697102308273315
2,5,IID-5,0.5849188102616204,0.5680670367837443,0.558519313364853,0.7752507218397089,0.43284133143307435,0.4872057318321391,0.34362403269954916,51.02749681472778
3,1,IID-1,0.5481283473624318,0.5398335617332695,0.5308942815560359,0.7887044734386428,0.4732399825172675,0.48551754290086346,0.35179271449752647,465.9045829772949
3,2,IID-2,0.5506909134140773,0.54005646291225,0.5319353633581899,0.7874001840589099,0.45647015825377885,0.4811878977336161,0.3455723261395293,444.1953933238983
3,3,IID-3,0.5589270870800843,0.5487255547906607,0.5354813683597944,0.7921998309143761,0.4548968229452842,0.5034612964128383,0.37477058578908956,85.34751009941101
3,4,IID-4,0.5591516250016674,0.5458432590921983,0.5342265688228292,0.7736155447769744,0.4227671944650893,0.4617668893838159,0.3310581160439771,66.7483925819397
3,5,IID-5,0.5590448172249421,0.5448300840923325,0.5301725489121897,0.7797645692026447,0.45161605790954606,0.4644253322908522,0.3207945377748219,54.75236439704895
4,1,IID-1,0.5365242151412037,0.5281557350340073,0.5190296412524994,0.7885783590240829,0.47271293242394297,0.4844801389190363,0.3505672315664914,462.5044903755188
4,2,IID-2,0.5372366883698129,0.5269836237755163,0.5175585646990889,0.7906407791708912,0.463440643541193,0.4870384917517675,0.35384461395220645,454.1090338230133
4,3,IID-3,0.5521151788210444,0.5393460361860484,0.5249723717759887,0.7953642919455288,0.4542492738232452,0.4953145917001339,0.36287764703125,84.69353747367859
4,4,IID-4,0.5513242966686653,0.5366525759562751,0.5220224194179307,0.7785662912271876,0.4275604417865188,0.4660347551342812,0.3338546257969861,69.35243391990662
4,5,IID-5,0.5485260286694201,0.533784502940904,0.516680686316863,0.782497309118245,0.4667931716683301,0.47782805429864256,0.3317469185454011,53.36842465400696
5,1,IID-1,0.5261364544099018,0.5167470093335065,0.5076124687106318,0.7866814030481329,0.47436149761764085,0.4760177347843612,0.34200714526338793,469.74010944366455
5,2,IID-2,0.527473651089294,0.5155939377064622,0.5069066368534353,0.7914914932601128,0.467422248730327,0.4843164543410769,0.352583567093508,449.03075981140137
5,3,IID-3,0.5512088086768872,0.5325082743744207,0.5147737949783262,0.799007042988841,0.4698959031128466,0.491860465116279,0.36177316220658057,88.42432427406311
5,4,IID-4,0.5487646350007973,0.5319354080206511,0.5143262522899552,0.7717188609031569,0.42816488557371457,0.457990115321252,0.32109594223258525,66.73465728759766
5,5,IID-5,0.5463571156003347,0.5284420264110644,0.5064200621573522,0.7880319830517163,0.48225859134410803,0.4895104895104895,0.35123063693500206,55.665929317474365
6,1,IID-1,0.516979543975359,0.5058158949277032,0.4961119526630143,0.7897358760479462,0.4761302035257777,0.4893481039625054,0.3584220212029406,488.13223361968994
6,2,IID-2,0.5186891673176095,0.5072581644148327,0.49652043509102145,0.7894731252337222,0.46746404145518633,0.48519515477792735,0.35119378711399096,426.72899103164673
6,3,IID-3,0.5456915006382774,0.5268667257620785,0.5056574950539732,0.7943016123762593,0.4563529458828605,0.4857938718662953,0.35568332558992144,86.1749107837677
6,4,IID-4,0.5463482726686049,0.5261983836920846,0.5094611994083355,0.7869490198301486,0.4448548126369517,0.47368421052631576,0.3530258425537085,69.58165955543518
6,5,IID-5,0.5447108349437085,0.5224396011221065,0.5015920460714725,0.7911448634057168,0.479016345701708,0.4769874476987448,0.3350224736380431,54.567917346954346
7,1,IID-1,0.5078792827704104,0.4957429829619545,0.4874527089837273,0.7879693136218894,0.47702571004121136,0.48474430597335627,0.3513567531262285,473.01204228401184
7,2,IID-2,0.5101428342939809,0.4967471896129292,0.48682170304967914,0.788670106447897,0.4665911235342776,0.4798628963153385,0.34587008284943244,442.29484701156616
7,3,IID-3,0.5441860147863248,0.5215908067523675,0.5002217345868661,0.79760046616435,0.4622983199849577,0.48571428571428577,0.35668622749271456,82.00233483314514
7,4,IID-4,0.5444482370520269,0.5218584594742351,0.49868899302569447,0.7845941084700044,0.46043571667519695,0.46249999999999997,0.32922424319329235,64.86585307121277
7,5,IID-5,0.5408093014371739,0.5159701689035313,0.49105253594892995,0.7959252361996207,0.4857313984288796,0.4982142857142858,0.3629782119427474,52.551745891571045
8,1,IID-1,0.4991810086066301,0.48711804910387935,0.4770149214212005,0.7901428305510876,0.47573928311771957,0.4885695623775309,0.3563051460439425,482.38863372802734
8,2,IID-2,0.5026969487035229,0.48826462462140147,0.47784973324327046,0.7848434241567757,0.46112260133458155,0.4837441943551269,0.34727944908091446,427.92573595046997
8,3,IID-3,0.5412503105538492,0.5149622871978896,0.490360122297253,0.7884247080578393,0.45661011228884035,0.4888888888888888,0.3548658853436095,81.453928232193
8,4,IID-4,0.5439090613300437,0.5212633126224113,0.4963496192204242,0.7815943718327091,0.454605343425787,0.4637247569184742,0.3334908178644653,68.31636071205139
8,5,IID-5,0.5411372367491938,0.5124391435105123,0.4901499303034794,0.7919068527788693,0.4770725504338214,0.49676823638042467,0.35891509075603656,54.762638568878174
9,1,IID-1,0.49203735861780445,0.4779589718274301,0.4693589411150087,0.7819232337967157,0.4570639177919205,0.4651907677814413,0.330559038198284,468.7677266597748
9,2,IID-2,0.49580100301450997,0.480208816050097,0.46981331090940986,0.7848662328407184,0.45611406581239206,0.47950469684030744,0.3455552825530897,437.29553270339966
9,3,IID-3,0.5383632575889277,0.5134629426718365,0.48768648945041587,0.7782660976587367,0.4313901978293144,0.4633521271143004,0.3279467859264067,85.75271940231323
9,4,IID-4,0.5438527812231455,0.5167719801727509,0.4892017534434401,0.7786217981649644,0.44135256330042794,0.46740050804403055,0.33377874412202885,68.05188488960266
