round,client_id,client_name,epoch_1_loss,epoch_2_loss,epoch_3_loss,local_val_auc_roc,local_val_auc_pr,local_val_f1,local_val_mcc,client_time_seconds
6,5,IID-5,0.5434129218505733,0.5202340336493504,0.49550168627083546,0.7599306627391244,0.4337602281041882,0.4657534246575342,0.3126363595995225,52.38824272155762
7,1,IID-1,0.5102885459045223,0.49840723469812426,0.4888976424604682,0.7862071841472462,0.4620702869656774,0.4803742119178361,0.3466780338130122,469.14506006240845
7,2,IID-2,0.5091606806819291,0.4950184553659471,0.4856513085262489,0.7735614735934813,0.4418933353281673,0.45280822582209723,0.31397720263128276,449.6630926132202
7,3,IID-3,0.5396915529368791,0.518652731074025,0.4953315220868011,0.8011772605431497,0.47770418037030316,0.5036674816625917,0.37324076006421586,84.32012414932251
7,4,IID-4,0.5539345456077563,0.5266412329792187,0.506386860711685,0.7909566403158287,0.4590016369356714,0.47077409162717215,0.3437885823383961,65.0759859085083
7,5,IID-5,0.5428911469600819,0.5135694319083367,0.49318172227698587,0.7675335505586995,0.46324300474816166,0.4656084656084656,0.3082913619372513,52.88235068321228
8,1,IID-1,0.5018177479095791,0.4886094154730289,0.4801226033872688,0.7863000303061003,0.45495622211368886,0.4839342907325137,0.3509974979660968,467.7787435054779
8,2,IID-2,0.5008330507016228,0.48529118946356364,0.4752578336543353,0.7826298380367573,0.460261498118274,0.47348277747402956,0.33740771780264367,440.009042263031
8,3,IID-3,0.5365946492317676,0.516011614380902,0.49440269168399975,0.7952922927412724,0.47827534681917605,0.474827245804541,0.3465716338634269,86.09875249862671
8,4,IID-4,0.5498795241906943,0.5221456220213151,0.4997197517890804,0.7978487035959834,0.47379704063476413,0.4712202609363009,0.34625459612545234,65.85936737060547
8,5,IID-5,0.5422741493570461,0.5115836227136384,0.4863031183986507,0.7668105868783772,0.4643861900786066,0.47231833910034604,0.3190878404089112,53.27217936515808
9,1,IID-1,0.49347314670149284,0.47906927570468455,0.4694285864517516,0.7846828817358833,0.461312798575475,0.48202775046432855,0.34576745430136674,467.4886898994446
9,2,IID-2,0.49233657827730787,0.4775665037391722,0.4670477318324784,0.779887533506738,0.45500541797235305,0.4723320158102767,0.3354993199845561,443.0151946544647
9,3,IID-3,0.5352710565841229,0.5116338525488783,0.4915251533948738,0.791437728937729,0.4771090336331183,0.472966144517433,0.3407139760017892,86.69712400436401
9,4,IID-4,0.5499243221140855,0.5187413796091711,0.49414464900430466,0.7877728456044323,0.45562018083087436,0.46408839779005523,0.34521600461483126,65.15509963035583
9,5,IID-5,0.5412405719482359,0.511709219756931,0.48756468933796193,0.774954856802752,0.48072020076472405,0.4795321637426901,0.3321367864173299,55.23508405685425
10,1,IID-1,0.48550898740861964,0.4715204376976606,0.46140777344937506,0.7818735075420586,0.4549462664572145,0.47664211482191515,0.34157788014059687,473.7681803703308
10,2,IID-2,0.48537520843363086,0.4691997843743988,0.459270458885057,0.7788829029290316,0.45852956327427224,0.4774835935732067,0.3416881909785054,439.3456621170044
10,3,IID-3,0.532812759469787,0.5081431693172334,0.48572480633058623,0.7982150866626085,0.4920187787973062,0.48381788261108066,0.35020116547721164,83.72697710990906
10,4,IID-4,0.5487036241206112,0.5180841453422774,0.48724666681905454,0.7859204992991123,0.4659111766980925,0.4550484094052558,0.33061669255109566,65.15020108222961
10,5,IID-5,0.5429997196413362,0.508595171166055,0.48216388855941994,0.771513213422241,0.47022543295236624,0.48056537102473507,0.3307909927210149,52.72378063201904
11,1,IID-1,0.47895351233939093,0.46348712557122645,0.45321260383105083,0.7829803286253565,0.45730020801441384,0.4832300790429395,0.34829448841261035,462.4550950527191
11,2,IID-2,0.4787562361001506,0.46165949527838435,0.45115594336286535,0.7794292805335403,0.45119083579428493,0.4674471143972069,0.3323673559624425,458.80251264572144
11,3,IID-3,0.5340938276158641,0.5066296146571181,0.48308369729658424,0.7930790055425625,0.4812124559979933,0.47624076029567064,0.3416026369184534,84.79263043403625
11,4,IID-4,0.547129680482757,0.5126049107076317,0.4845002054773419,0.787502264773475,0.47560420568921724,0.4830438378825477,0.3589811760007771,66.372629404068
11,5,IID-5,0.5422489166014479,0.5091018133447984,0.47844274636404016,0.7688533796030089,0.46093754026618233,0.4763860369609856,0.3248277401556651,53.89385509490967
12,1,IID-1,0.4714524830758954,0.4562072296081389,0.44626713766759957,0.7785984011747835,0.44946644533746133,0.4804531319413594,0.3431261337566965,474.42727875709534
12,2,IID-2,0.4729466679859762,0.45677868852954967,0.4450064611498469,0.7750952676412785,0.437456096816693,0.45938761445308657,0.323237118421527,441.63363909721375
12,3,IID-3,0.5351132351630213,0.5048934412366561,0.47765263278065745,0.7903164012857891,0.48286257513130343,0.48045325779036835,0.34304122168626405,83.97759294509888
12,4,IID-4,0.5462342399042963,0.511426430565632,0.48204637156022306,0.8006856303698971,0.4897558490519883,0.4829721362229102,0.3629343617171101,65.89882445335388
12,5,IID-5,0.5434237203480284,0.5095004493316996,0.4801441390573243,0.7790169038996325,0.47700932081068625,0.48678213309024604,0.3390053484762627,52.241172552108765
13,1,IID-1,0.4642125870469073,0.44820167447289233,0.4398225167685971,0.7814932234271552,0.45225141453362494,0.481086323957323,0.3448610056607951,475.64018154144287
13,2,IID-2,0.4667874721218218,0.4492980003818985,0.43892031719604896,0.7821713283186571,0.460237172101526,0.4791785510553338,0.34381484284707636,435.25041007995605
13,3,IID-3,0.5335057623513783,0.5003816450142679,0.4756195975927299,0.793335309005863,0.47864687810248613,0.48822269807280516,0.35904382301259735,84.92445755004883
13,4,IID-4,0.5484145325145974,0.509059229828664,0.4778029929525805,0.7909065769021714,0.46975018589462847,0.4700530705079606,0.3454102080235408,64.7683424949646
13,5,IID-5,0.5421578132321314,0.5047634866993123,0.47599423336394037,0.7720680460141163,0.46311530809402723,0.4645669291338582,0.3124486309458821,51.89935255050659
14,1,IID-1,0.4598176037085155,0.44110145752414665,0.43404122044551713,0.7800159424709794,0.446121698832078,0.4762001010611419,0.3408115403186217,473.96252942085266
14,2,IID-2,0.4618666301329815,0.4431433832027422,0.4339772688889111,0.7757536349270876,0.4431529093526072,0.46773162939297125,0.3302956641140614,442.23644375801086
14,3,IID-3,0.533661866309382,0.500071793794632,0.47206807193410305,0.791501804803554,0.4767019790772432,0.49881796690307323,0.3677729222171592,84.82773971557617
14,4,IID-4,0.5446908606203976,0.5084554469151212,0.4762175753219238,0.7967723402023517,0.47605970641448836,0.48119122257053293,0.35941238104220125,66.02959036827087
14,5,IID-5,0.5434712176460298,0.5048245198932695,0.47215984976340714,0.7675285066260461,0.4587781903360748,0.47756138865368336,0.3282155658080246,52.524959087371826
15,1,IID-1,0.455101805943125,0.4388682221281867,0.42928155542348745,0.780212285877218,0.44607538385694556,0.4753911511760439,0.33821755573427614,467.27357387542725
15,2,IID-2,0.456517850113816,0.43752956440917745,0.4285997388119152,0.7753243085462431,0.4482899510354829,0.4790755076854033,0.3443585015808101,445.30294036865234
15,3,IID-3,0.5335976531487385,0.49886950274156855,0.47285223060285164,0.7915772274372859,0.4829916127539584,0.48740480374926776,0.35162684153625884,84.20110726356506
15,4,IID-4,0.5467188770802606,0.5067332235985245,0.47507581775946334,0.7967055889841419,0.48046268772535766,0.4719424460431655,0.35298841146730364,65.9193012714386
15,5,IID-5,0.5447632058412449,0.5030320518546634,0.47408493887249825,0.7734349517631909,0.4758120831161849,0.46566692975532753,0.31407059317908115,53.84721517562866
16,1,IID-1,0.44846021665360924,0.4308874421607017,0.4218667987887735,0.7762256889720262,0.44885455911150957,0.4768607378972062,0.3391427421403367,471.37845039367676
16,2,IID-2,0.45260010604826056,0.4337283968131325,0.42404119673278906,0.7737332237073352,0.4398851756113044,0.46608695652173915,0.330553228216858,440.8160197734833
16,3,IID-3,0.5352451451710466,0.4993228575655522,0.46933606532390487,0.7927973387157061,0.4769434466539706,0.4746666666666667,0.3382940254976859,83.78958773612976
16,4,IID-4,0.5471456953823961,0.5061124078682716,0.47235733645641254,0.7996331066970543,0.49482071693849133,0.49782419495213226,0.3775019113679791,65.56151366233826
16,5,IID-5,0.5458274375754619,0.5031588344907565,0.46966091607823784,0.779891185559557,0.47586688116648324,0.4769603880355699,0.33051564629163466,52.7375431060791
